Site,Logger NAD83 Zone 20V UTM Easting,Logger NAD83 Zone 20V UTM Northing,Date (DD/MM/YYYY),Time (HH:MM AM/PM),0.5 m underground temperature (°C),1.0 m underground temperature (°C),1.5 m underground temperature (°C),2.0 m underground temperature (°C),3.0 m underground temperature (°C),4.0 m underground temperature (°C),5.0 m underground temperature (°C),7.0 m underground temperature (°C),Comments
Site,Abscisse NAD83 UTM Zone 20V du capteur,Ordonnée NAD83 UTM Zone 20V du capteur,Date (JJ/MM/AAAA),Heure (HH:MM AM/PM),Température 0.5 m sous terre (°C),Température 1.0 m sous terre (°C),Température 1.5 m sous terre (°C),Température 2.0 m sous terre (°C),Température 3.0 m sous terre (°C),Température 4.0 m sous terre (°C),Température 5.0 m sous terre (°C),Température 7.0 m sous terre (°C),Commentaires
Ivitak Cove,457154,6540417,01/08/2014,1:31 AM,5.331806773,1.643014969,-0.237119613,-0.069279242,0.066854908,0.275934921,0.443900414,0.617117014,
Ivitak Cove,457154,6540417,01/08/2014,9:31 AM,5.367644994,1.642372146,-0.232748839,-0.069391003,0.06735319,0.275204136,0.443343669,0.616588522,Downloaded and re-launched logger
Ivitak Cove,457154,6540417,01/08/2014,5:31 PM,5.472875748,1.563910097,-0.236042843,-0.065431088,0.069973391,0.277136714,0.443900414,0.618240107,
Ivitak Cove,457154,6540417,02/08/2014,1:31 AM,5.538461086,1.573274867,-0.234205868,-0.06613371,0.070037695,0.27738033,0.442852436,0.616258221,
Ivitak Cove,457154,6540417,02/08/2014,9:31 AM,5.578953435,1.595050425,-0.231782707,-0.065127675,0.069684027,0.277217919,0.442836062,0.617067468,
Ivitak Cove,457154,6540417,02/08/2014,5:31 PM,5.678843733,1.626377623,-0.229866146,-0.064936044,0.069137462,0.276113561,0.440936743,0.614606797,
Ivitak Cove,457154,6540417,03/08/2014,1:31 AM,5.708609995,1.660917995,-0.22763257,-0.064728441,0.06871951,0.276373405,0.439692458,0.614904044,
Ivitak Cove,457154,6540417,03/08/2014,9:31 AM,5.697224844,1.694350388,-0.224796683,-0.064856197,0.06875166,0.275967401,0.438742923,0.614160936,
Ivitak Cove,457154,6540417,03/08/2014,5:31 PM,5.696056955,1.726267956,-0.221754397,-0.064009801,0.068333717,0.274749438,0.437891654,0.612988533,
Ivitak Cove,457154,6540417,04/08/2014,1:31 AM,5.685952225,1.757344845,-0.220153845,-0.064488897,0.069057086,0.275496447,0.435894587,0.613120631,
Ivitak Cove,457154,6540417,04/08/2014,9:31 AM,5.636753376,1.78185591,-0.216159838,-0.063626515,0.068735585,0.275610124,0.435812744,0.611139246,
Ivitak Cove,457154,6540417,04/08/2014,5:31 PM,5.737015888,1.805520988,-0.214796624,-0.063594574,0.067996153,0.274440899,0.434536038,0.60889391,
Ivitak Cove,457154,6540417,05/08/2014,1:31 AM,5.783346178,1.823691161,-0.211752839,-0.064169501,0.06888026,0.273807596,0.433963184,0.6084977,
Ivitak Cove,457154,6540417,05/08/2014,9:31 AM,5.776970788,1.840930234,-0.208534174,-0.062859922,0.068526613,0.272281257,0.432817523,0.608580243,
Ivitak Cove,457154,6540417,05/08/2014,5:31 PM,5.857760716,1.861713807,-0.205235702,-0.061885669,0.068012227,0.272459865,0.432228351,0.608266581,
Ivitak Cove,457154,6540417,06/08/2014,1:31 AM,5.85478571,1.882501175,-0.201667039,-0.06343487,0.068510538,0.272346205,0.432097426,0.606203137,
Ivitak Cove,457154,6540417,06/08/2014,9:31 AM,5.8325192,1.901444532,-0.198827522,-0.06266827,0.068012227,0.272622238,0.431770118,0.606252657,
Ivitak Cove,457154,6540417,06/08/2014,5:31 PM,5.824931526,1.923118345,-0.196796786,-0.061390539,0.067722891,0.270852447,0.430608217,0.605460348,
Ivitak Cove,457154,6540417,07/08/2014,1:31 AM,5.789872911,1.941218182,-0.192290363,-0.062061358,0.068349791,0.272053939,0.430379118,0.604948665,
Ivitak Cove,457154,6540417,07/08/2014,9:31 AM,5.68578244,1.958751866,-0.18971935,-0.061741923,0.067851485,0.270219257,0.429086391,0.60351272,
Ivitak Cove,457154,6540417,07/08/2014,5:31 PM,5.693487836,1.972468365,-0.185227231,-0.06155026,0.067722891,0.27060891,0.428595504,0.602885558,
Ivitak Cove,457154,6540417,08/08/2014,1:31 AM,5.716876749,1.988067398,-0.182798216,-0.061917613,0.067112085,0.269764671,0.428579141,0.60285255,
Ivitak Cove,457154,6540417,08/08/2014,9:31 AM,5.72457276,1.999946983,-0.179463799,-0.061709979,0.066549516,0.269569852,0.427139275,0.602060374,
Ivitak Cove,457154,6540417,08/08/2014,5:31 PM,5.938037116,2.009781203,-0.176398828,-0.060991232,0.066854908,0.269147749,0.425830395,0.600459613,
Ivitak Cove,457154,6540417,09/08/2014,1:31 AM,6.087383292,2.019779511,-0.172300891,-0.061150955,0.067369264,0.268758124,0.426239411,0.599601525,
Ivitak Cove,457154,6540417,09/08/2014,9:31 AM,6.255953884,2.031536055,-0.168329231,-0.059633528,0.066404857,0.268043831,0.427433785,0.599271501,
Ivitak Cove,457154,6540417,09/08/2014,5:31 PM,6.547016375,2.056789685,-0.164213773,-0.06017662,0.067112085,0.267345796,0.425863116,0.599106491,
Ivitak Cove,457154,6540417,10/08/2014,1:31 AM,6.646705657,2.089586689,-0.160701466,-0.060080781,0.066742395,0.267605527,0.426124886,0.599601525,
Ivitak Cove,457154,6540417,10/08/2014,9:31 AM,6.829529574,2.145613562,-0.1563301,-0.058930681,0.066742395,0.266956205,0.425846755,0.599040487,
Ivitak Cove,457154,6540417,10/08/2014,5:31 PM,6.943135873,2.226887824,-0.151480756,-0.059346002,0.066742395,0.265982262,0.425535908,0.598495966,
Ivitak Cove,457154,6540417,11/08/2014,1:31 AM,6.95248886,2.296248457,-0.1467734,-0.05819586,0.066887055,0.266404298,0.425110547,0.597307969,
Ivitak Cove,457154,6540417,11/08/2014,9:31 AM,6.854587819,2.360680777,-0.141778591,-0.058052087,0.067079937,0.265982262,0.42425985,0.59625203,
Ivitak Cove,457154,6540417,11/08/2014,5:31 PM,6.807194404,2.424018878,-0.136289247,-0.058147936,0.065183342,0.265819942,0.42350734,0.595625092,
Ivitak Cove,457154,6540417,12/08/2014,1:31 AM,6.803807003,2.480420086,-0.129938849,-0.058786913,0.065360135,0.265154447,0.422689426,0.594849696,
Ivitak Cove,457154,6540417,12/08/2014,9:31 AM,6.863562409,2.522420746,-0.123968618,-0.056997726,0.065890526,0.263271699,0.422967513,0.594948681,
Ivitak Cove,457154,6540417,12/08/2014,5:31 PM,6.924126967,2.552601946,-0.118347035,-0.056917847,0.065231558,0.264537665,0.422296839,0.593579431,
Ivitak Cove,457154,6540417,13/08/2014,1:31 AM,6.874904437,2.573875699,-0.11138558,-0.055304242,0.065681583,0.263726139,0.422149621,0.594470258,
Ivitak Cove,457154,6540417,13/08/2014,9:31 AM,6.81347718,2.592203617,-0.098523707,-0.056710163,0.065906599,0.263515148,0.421757045,0.593480452,
Ivitak Cove,457154,6540417,13/08/2014,5:31 PM,6.85027064,2.613828989,-0.09793381,-0.055863426,0.064701184,0.262719892,0.421429904,0.592820609,
Ivitak Cove,457154,6540417,14/08/2014,1:31 AM,6.966142054,2.637576127,-0.092305009,-0.055176426,0.064251181,0.263093171,0.420971915,0.592111301,
Ivitak Cove,457154,6540417,14/08/2014,9:31 AM,7.061564775,2.656893524,-0.08677036,-0.055240334,0.065070837,0.262151871,0.420039613,0.592144292,
Ivitak Cove,457154,6540417,14/08/2014,5:31 PM,7.049776869,2.674748401,-0.077691542,-0.055320219,0.064219039,0.261940896,0.419450812,0.591500986,
Ivitak Cove,457154,6540417,15/08/2014,1:31 AM,6.965373252,2.694357588,-0.072312541,-0.054457447,0.064492253,0.260204492,0.419630722,0.59069276,
Ivitak Cove,457154,6540417,15/08/2014,9:31 AM,6.837369574,2.712740177,-0.064648594,-0.05375442,0.064958333,0.26083737,0.417782637,0.590115475,
Ivitak Cove,457154,6540417,15/08/2014,5:31 PM,6.841324426,2.727344643,-0.05656638,-0.053914201,0.063142288,0.259652769,0.417733575,0.588796028,
Ivitak Cove,457154,6540417,16/08/2014,1:31 AM,6.892380024,2.735888658,-0.049312008,-0.053259092,0.064299396,0.259604088,0.416948601,0.588960954,
Ivitak Cove,457154,6540417,16/08/2014,9:31 AM,6.961710536,2.740657275,-0.039528881,-0.052923539,0.063704763,0.25997731,0.417242963,0.588020894,
Ivitak Cove,457154,6540417,16/08/2014,5:31 PM,7.149201436,2.750197887,-0.03225242,-0.052955497,0.064042255,0.258776533,0.417880761,0.58823529,
Ivitak Cove,457154,6540417,17/08/2014,1:31 AM,7.279111314,2.764370337,-0.023677239,-0.052316336,0.062242361,0.259165967,0.416539772,0.588416703,
Ivitak Cove,457154,6540417,17/08/2014,9:31 AM,7.329376123,2.781548474,-0.014538123,-0.052396232,0.063367276,0.258598045,0.415640378,0.587476668,
Ivitak Cove,457154,6540417,17/08/2014,5:31 PM,7.401288436,2.809744904,-0.006339827,-0.05244417,0.063640479,0.257624503,0.415329688,0.586124412,
Ivitak Cove,457154,6540417,18/08/2014,1:31 AM,7.384775324,2.834294756,0.003816562,-0.0505905,0.06344763,0.2570404,0.415019002,0.586553166,
Ivitak Cove,457154,6540417,18/08/2014,9:31 AM,7.271625987,2.86431813,0.013160444,-0.051517356,0.062949443,0.25739735,0.414790079,0.585811098,
Ivitak Cove,457154,6540417,18/08/2014,5:31 PM,7.206647881,2.892316178,0.0245456,-0.050702364,0.061165716,0.256196726,0.41480643,0.584360019,
Ivitak Cove,457154,6540417,19/08/2014,1:31 AM,7.128903485,2.915930422,0.03454094,-0.050318827,0.06237092,0.256488763,0.415068057,0.584524909,
Ivitak Cove,457154,6540417,19/08/2014,9:31 AM,7.03518212,2.930312197,0.045889934,-0.050718345,0.062772671,0.25572623,0.412648136,0.585069056,
Ivitak Cove,457154,6540417,19/08/2014,5:31 PM,7.039788655,2.941739769,0.057213149,-0.049951264,0.061278199,0.255774902,0.413204038,0.584409486,
Ivitak Cove,457154,6540417,20/08/2014,1:31 AM,7.007723568,2.949262898,0.067931856,-0.049168173,0.062804811,0.256342744,0.412729886,0.583337731,
Ivitak Cove,457154,6540417,20/08/2014,9:31 AM,6.905226113,2.956251169,0.080135899,-0.047841643,0.062274501,0.255012396,0.412533688,0.583205827,
Ivitak Cove,457154,6540417,20/08/2014,5:31 PM,6.942638975,2.961109163,0.091301229,-0.0492321,0.06241913,0.253536136,0.412321142,0.584689801,
Ivitak Cove,457154,6540417,21/08/2014,1:31 AM,6.903377576,2.964261922,0.105306799,-0.048401034,0.062081664,0.253065703,0.411912407,0.584409486,
Ivitak Cove,457154,6540417,21/08/2014,9:31 AM,6.854003147,2.966283655,0.116405433,-0.047506002,0.062611969,0.25348747,0.411863359,0.584409486,
Ivitak Cove,457154,6540417,21/08/2014,5:31 PM,6.897630157,2.969567085,0.127316685,-0.046898636,0.060699723,0.253017038,0.410931475,0.582266033,
Ivitak Cove,457154,6540417,22/08/2014,1:31 AM,6.903986222,2.970939976,0.138911284,-0.047250271,0.061117509,0.252789936,0.40921496,0.583172851,
Ivitak Cove,457154,6540417,22/08/2014,9:31 AM,6.862864992,2.978195586,0.152982062,-0.044708771,0.060908615,0.252854822,0.40944382,0.582958508,
Ivitak Cove,457154,6540417,22/08/2014,5:31 PM,6.971999481,2.986140775,0.196822142,0.009698058,0.060185536,0.25173557,0.408675514,0.582958508,
Ivitak Cove,457154,6540417,23/08/2014,1:31 AM,6.993113881,2.989074602,0.208213766,0.010387282,0.059880244,0.251865335,0.409574599,0.582859582,
Ivitak Cove,457154,6540417,23/08/2014,9:31 AM,6.995083874,2.997191267,0.220956016,0.009778199,0.059896312,0.252789936,0.40878994,0.582266033,
Ivitak Cove,457154,6540417,23/08/2014,5:31 PM,7.2049546,3.007337038,0.231729218,0.009778199,0.060089127,0.252011322,0.408087043,0.581903317,
Ivitak Cove,457154,6540417,24/08/2014,1:31 AM,7.344922358,3.02072387,0.243075617,0.010515512,0.060008787,0.249886505,0.408561087,0.582859582,
Ivitak Cove,457154,6540417,24/08/2014,9:31 AM,7.467383479,3.037432662,0.252335741,0.010082738,0.059848108,0.250146013,0.40780916,0.582299007,
Ivitak Cove,457154,6540417,24/08/2014,5:31 PM,7.491505513,3.063360491,0.264488973,0.010114795,0.059092932,0.249399937,0.40749859,0.582414418,
Ivitak Cove,457154,6540417,25/08/2014,1:31 AM,7.397407219,3.095014416,0.277120474,0.010210967,0.058626987,0.250097355,0.405341073,0.583354219,
Ivitak Cove,457154,6540417,25/08/2014,9:31 AM,7.223680117,3.127540685,0.288541056,0.010307139,0.059269673,0.248345747,0.405488169,0.581919804,
Ivitak Cove,457154,6540417,25/08/2014,5:31 PM,7.128675533,3.155232052,0.300813572,0.01054757,0.059864176,0.249448594,0.40556989,0.581524121,
Ivitak Cove,457154,6540417,26/08/2014,1:31 AM,6.968606942,3.174882252,0.313630429,0.011012413,0.058675187,0.248491709,0.406141943,0.582579293,
Ivitak Cove,457154,6540417,26/08/2014,9:31 AM,6.71966353,3.184967658,0.328571966,0.01006671,0.05935001,0.249448594,0.40556989,0.582266033,
Ivitak Cove,457154,6540417,26/08/2014,5:31 PM,6.624238179,3.186730309,0.342612068,0.011188735,0.059253605,0.249091784,0.40480173,0.581919804,
Ivitak Cove,457154,6540417,27/08/2014,1:31 AM,6.421783219,3.181986503,0.356058631,0.011429177,0.058578786,0.248118698,0.403559661,0.582084674,
Ivitak Cove,457154,6540417,27/08/2014,9:31 AM,6.210705653,3.166337968,0.367099628,0.011621533,0.058466318,0.247534869,0.405275698,0.580551433,
Ivitak Cove,457154,6540417,27/08/2014,5:31 PM,6.169253599,3.145030478,0.379321862,0.010162881,0.057566599,0.24747,0.403723087,0.581161418,
Ivitak Cove,457154,6540417,28/08/2014,1:31 AM,6.001165202,3.118530467,0.389167015,0.010082738,0.05941428,0.247859216,0.402954997,0.581210877,
Ivitak Cove,457154,6540417,28/08/2014,9:31 AM,5.769958052,3.086914349,0.400307761,0.009714086,0.058851924,0.245848346,0.399572479,0.580073349,
Ivitak Cove,457154,6540417,28/08/2014,5:31 PM,5.796444433,3.054863227,0.406697667,0.010355225,0.058884059,0.245442952,0.402628159,0.579990922,
Ivitak Cove,457154,6540417,29/08/2014,1:31 AM,5.651303408,3.018566503,0.41238654,0.011236823,0.059639227,0.246091585,0.401745723,0.580139291,
Ivitak Cove,457154,6540417,29/08/2014,9:31 AM,5.517908569,2.97951338,0.419058288,0.009585861,0.05861092,0.246026721,0.402137912,0.57895237,
Ivitak Cove,457154,6540417,29/08/2014,5:31 PM,5.599589355,2.944982154,0.424145336,0.010387282,0.057422005,0.24408089,0.400797964,0.578589713,
Ivitak Cove,457154,6540417,30/08/2014,1:31 AM,5.607071653,2.911083276,0.426648435,0.010114795,0.058707321,0.24563754,0.401206475,0.578243547,
Ivitak Cove,457154,6540417,30/08/2014,9:31 AM,5.71464503,2.877167299,0.429920927,0.010082738,0.058803723,0.245669971,0.399948287,0.578243547,
Ivitak Cove,457154,6540417,30/08/2014,5:31 PM,5.824675091,2.851182026,0.432850255,0.010804034,0.058787656,0.244648405,0.400830644,0.577699584,
Ivitak Cove,457154,6540417,31/08/2014,1:31 AM,5.887684957,2.834055191,0.435583586,0.008896664,0.059157201,0.242799987,0.400373121,0.578045741,
Ivitak Cove,457154,6540417,31/08/2014,9:31 AM,5.890557618,2.825764307,0.437695213,0.010050681,0.059526753,0.243594462,0.399245696,0.576891908,
Ivitak Cove,457154,6540417,31/08/2014,5:31 PM,5.906493299,2.824364405,0.43939777,0.010323167,0.058835857,0.243286396,0.397954953,0.576924873,
Ivitak Cove,457154,6540417,01/09/2014,1:31 AM,5.906021268,2.825911671,0.442672321,0.010836092,0.058289585,0.24370796,0.398624822,0.575804068,
Ivitak Cove,457154,6540417,01/09/2014,9:31 AM,5.880676523,2.829264488,0.44697916,0.009473664,0.057903989,0.242686493,0.398134672,0.577139152,
Ivitak Cove,457154,6540417,01/09/2014,5:31 PM,5.880505093,2.832138773,0.452744879,0.011108588,0.059189336,0.24226495,0.398118333,0.575045911,
Ivitak Cove,457154,6540417,02/09/2014,1:31 AM,5.786097387,2.83372349,0.457184946,0.010771976,0.059526753,0.240903101,0.397807911,0.576611701,
Ivitak Cove,457154,6540417,02/09/2014,9:31 AM,5.661878351,2.836543119,0.464084542,0.01189404,0.060024855,0.241324616,0.398363407,0.576166675,
Ivitak Cove,457154,6540417,02/09/2014,5:31 PM,5.607515606,2.835418906,0.469100926,0.010403311,0.058900126,0.2406275,0.397448481,0.57526017,
Ivitak Cove,457154,6540417,03/09/2014,1:31 AM,5.526139699,2.830720004,0.477152684,0.009922454,0.058739455,0.241097645,0.396255872,0.576644666,
Ivitak Cove,457154,6540417,03/09/2014,9:31 AM,5.527950577,2.823738164,0.483484826,0.01199022,0.059060798,0.241081433,0.396402902,0.575128318,
Ivitak Cove,457154,6540417,03/09/2014,5:31 PM,5.590250942,2.815617211,0.490163606,0.01182992,0.058482385,0.241308403,0.398020305,0.574090015,
Ivitak Cove,457154,6540417,04/09/2014,1:31 AM,5.652087332,2.808125258,0.496204299,0.01189404,0.059719565,0.240854465,0.395177683,0.575474431,
Ivitak Cove,457154,6540417,04/09/2014,9:31 AM,5.662408303,2.804628736,0.5026902,0.011781831,0.058000387,0.240740982,0.394867306,0.574996467,
Ivitak Cove,457154,6540417,04/09/2014,5:31 PM,5.710564809,2.804978361,0.507929695,0.011445207,0.057743326,0.240562653,0.395504401,0.573480243,
Ivitak Cove,457154,6540417,05/09/2014,1:31 AM,5.701918317,2.809892151,0.514616536,0.011701681,0.059060798,0.239930408,0.395341042,0.573595604,
Ivitak Cove,457154,6540417,05/09/2014,9:31 AM,5.67334963,2.813794588,0.520911081,0.01195816,0.058498452,0.239492711,0.394785629,0.574567958,
Ivitak Cove,457154,6540417,05/09/2014,5:31 PM,5.744932432,2.819575998,0.525777135,0.010980354,0.057598731,0.239168497,0.395046998,0.574386668,
Ivitak Cove,457154,6540417,06/09/2014,1:31 AM,5.672861809,2.825598524,0.531992916,0.010996383,0.05861092,0.239346814,0.394687617,0.573694485,
Ivitak Cove,457154,6540417,06/09/2014,9:31 AM,5.566016581,2.829909324,0.538424474,0.011429177,0.058353851,0.238649766,0.39530837,0.574947024,
Ivitak Cove,457154,6540417,06/09/2014,5:31 PM,5.47917682,2.835492623,0.54543407,0.012294792,0.058803723,0.238357986,0.394066882,0.573167124,
Ivitak Cove,457154,6540417,07/09/2014,1:31 AM,5.366684025,2.834442182,0.552050984,0.011124618,0.05893226,0.238325566,0.394132222,0.573381362,
Ivitak Cove,457154,6540417,07/09/2014,9:31 AM,5.243184111,2.831106931,0.558357167,0.012775705,0.058177118,0.238455246,0.393119482,0.573101204,
Ivitak Cove,457154,6540417,07/09/2014,5:31 PM,5.259863464,2.822688334,0.566510365,0.01191007,0.058707321,0.238082419,0.392368127,0.57148625,
Ivitak Cove,457154,6540417,08/09/2014,1:31 AM,5.223406927,2.810389118,0.572722173,0.012230671,0.058353851,0.237336788,0.391845462,0.571436815,
Ivitak Cove,457154,6540417,08/09/2014,9:31 AM,5.120125546,2.797637508,0.578260031,0.012246701,0.058273518,0.237126071,0.391502471,0.572030047,
Ivitak Cove,457154,6540417,08/09/2014,5:31 PM,5.156726666,2.784765256,0.582744168,0.012230671,0.058369918,0.236720852,0.391486138,0.5706953,
Ivitak Cove,457154,6540417,09/09/2014,1:31 AM,5.08169562,2.770688724,0.587344736,0.01197419,0.058546652,0.237628553,0.39078384,0.571651036,
Ivitak Cove,457154,6540417,09/09/2014,9:31 AM,4.992480145,2.755098374,0.592144292,0.011589473,0.058321718,0.236834312,0.390032572,0.571041337,
Ivitak Cove,457154,6540417,09/09/2014,5:31 PM,4.985570643,2.741152543,0.595526104,0.012519217,0.058691254,0.237271951,0.391420807,0.570711777,
Ivitak Cove,457154,6540417,10/09/2014,1:31 AM,4.944408707,2.724082003,0.59862797,0.01197419,0.058225318,0.236656017,0.390359207,0.57138738,
Ivitak Cove,457154,6540417,10/09/2014,9:31 AM,4.867756152,2.706842744,0.601103203,0.012903951,0.058193185,0.236542558,0.390800172,0.569805517,
Ivitak Cove,457154,6540417,10/09/2014,5:31 PM,4.856713111,2.690935585,0.605179746,0.012583339,0.058337784,0.235343168,0.389803931,0.570481089,
Ivitak Cove,457154,6540417,11/09/2014,1:31 AM,4.782238834,2.67511407,0.607936416,0.012455095,0.058707321,0.235910438,0.389738605,0.570085629,
Ivitak Cove,457154,6540417,11/09/2014,9:31 AM,4.700881798,2.657806902,0.610000037,0.01205434,0.058144985,0.235440413,0.389722274,0.569657223,
Ivitak Cove,457154,6540417,11/09/2014,5:31 PM,4.733490556,2.64257716,0.612146426,0.012358913,0.058498452,0.235521451,0.389656948,0.5696737,
Ivitak Cove,457154,6540417,12/09/2014,1:31 AM,4.640758574,2.627176481,0.614672852,0.014106291,0.058273518,0.235229715,0.387958563,0.569657223,
Ivitak Cove,457154,6540417,12/09/2014,9:31 AM,4.533090132,2.611277193,0.616704128,0.013753597,0.058016454,0.234970399,0.387974893,0.568718057,
Ivitak Cove,457154,6540417,12/09/2014,5:31 PM,4.464971476,2.596701683,0.620222187,0.012551278,0.058161052,0.234840741,0.387893243,0.569245303,
Ivitak Cove,457154,6540417,13/09/2014,1:31 AM,4.312321488,2.579534285,0.621609758,0.013400909,0.057695128,0.235051435,0.388644432,0.569014631,
Ivitak Cove,457154,6540417,13/09/2014,9:31 AM,4.137766287,2.558109154,0.624120842,0.013641378,0.057759393,0.234824534,0.387452341,0.567960166,
Ivitak Cove,457154,6540417,13/09/2014,5:31 PM,4.063013499,2.534346196,0.629061318,0.013384878,0.053100726,0.234613843,0.387778934,0.56888282,
Ivitak Cove,457154,6540417,14/09/2014,1:31 AM,3.955023464,2.501491081,0.631870822,0.013801691,0.051221497,0.233187685,0.388677093,0.568503868,
Ivitak Cove,457154,6540417,14/09/2014,9:31 AM,3.890726907,2.465196693,0.635044377,0.013962006,0.050900279,0.232020903,0.387419682,0.568520344,
Ivitak Cove,457154,6540417,14/09/2014,5:31 PM,3.938589508,2.4288951,0.632366657,0.01354519,0.052924039,0.232701518,0.386995119,0.567729509,
Ivitak Cove,457154,6540417,15/09/2014,1:31 AM,3.974336819,2.393812522,0.630466021,0.014058196,0.055285347,0.232085723,0.385819453,0.568108447,
Ivitak Cove,457154,6540417,15/09/2014,9:31 AM,3.996772064,2.362120942,0.628334216,0.014827729,0.056024316,0.232263977,0.386815499,0.567103453,
Ivitak Cove,457154,6540417,15/09/2014,5:31 PM,4.096098183,2.338065643,0.624566923,0.014154386,0.057116754,0.23258808,0.38650525,0.566905755,
Ivitak Cove,457154,6540417,16/09/2014,1:31 AM,4.143113567,2.317792907,0.621428047,0.014122323,0.056891836,0.232037108,0.385901094,0.567400003,
Ivitak Cove,457154,6540417,16/09/2014,9:31 AM,4.144725892,2.304737821,0.619264157,0.013384878,0.056923967,0.2316644,0.385688828,0.566180879,
Ivitak Cove,457154,6540417,16/09/2014,5:31 PM,4.23125252,2.296499677,0.616175647,0.014442959,0.056618723,0.232085723,0.384856111,0.565406609,
Ivitak Cove,457154,6540417,17/09/2014,1:31 AM,4.187460083,2.292588183,0.614656338,0.014827729,0.056682985,0.231923674,0.384758147,0.567070503,
Ivitak Cove,457154,6540417,17/09/2014,9:31 AM,4.095548943,2.287726784,0.612608755,0.01510028,0.056522332,0.231405128,0.384594874,0.565736082,
Ivitak Cove,457154,6540417,17/09/2014,5:31 PM,4.068615267,2.284910936,0.611452952,0.015404899,0.056538397,0.230854188,0.384888766,0.56576903,
Ivitak Cove,457154,6540417,18/09/2014,1:31 AM,4.008877936,2.280750656,0.611320865,0.014651375,0.05669905,0.231939879,0.384398948,0.56469826,
